code,entity,year,productivity,continent
ESP,Spain,1970,14.90053,Europe
ESP,Spain,1971,15.466237,Europe
ESP,Spain,1972,16.556398,Europe
ESP,Spain,1973,17.43986,Europe
ESP,Spain,1974,18.1054,Europe
ESP,Spain,1975,18.42838,Europe
ESP,Spain,1976,19.413439,Europe
ESP,Spain,1977,20.50535,Europe
ESP,Spain,1978,22.025837,Europe
ESP,Spain,1979,23.301933,Europe
ESP,Spain,1980,24.862436,Europe
ESP,Spain,1981,24.647726,Europe
ESP,Spain,1982,24.323423,Europe
ESP,Spain,1983,24.323198,Europe
ESP,Spain,1984,25.075632,Europe
ESP,Spain,1985,25.155844,Europe
ESP,Spain,1986,26.321772,Europe
ESP,Spain,1987,27.108795,Europe
ESP,Spain,1988,28.179577,Europe
ESP,Spain,1989,29.23166,Europe
ESP,Spain,1990,29.706087,Europe
ESP,Spain,1991,30.560263,Europe
ESP,Spain,1992,31.970045,Europe
ESP,Spain,1993,33.561295,Europe
ESP,Spain,1994,35.232494,Europe
ESP,Spain,1995,36.420605,Europe
ESP,Spain,1996,37.20397,Europe
ESP,Spain,1997,38.65604,Europe
ESP,Spain,1998,39.347706,Europe
ESP,Spain,1999,39.084496,Europe
ESP,Spain,2000,39.56358,Europe
ESP,Spain,2001,39.063046,Europe
ESP,Spain,2002,39.386444,Europe
ESP,Spain,2003,38.99506,Europe
ESP,Spain,2004,39.34177,Europe
ESP,Spain,2005,42.210934,Europe
ESP,Spain,2006,44.520966,Europe
ESP,Spain,2007,46.45947,Europe
ESP,Spain,2008,47.022587,Europe
ESP,Spain,2009,48.159397,Europe
ESP,Spain,2010,48.991467,Europe
ESP,Spain,2011,49.908657,Europe
ESP,Spain,2012,52.12421,Europe
ESP,Spain,2013,52.641403,Europe
ESP,Spain,2014,52.219486,Europe
ESP,Spain,2015,53.697327,Europe
ESP,Spain,2016,54.58749,Europe
ESP,Spain,2017,56.063015,Europe
ESP,Spain,2018,55.855927,Europe
ESP,Spain,2019,56.31081,Europe
SWE,Sweden,1950,10.858836,Europe
SWE,Sweden,1951,11.14681,Europe
SWE,Sweden,1952,11.347253,Europe
SWE,Sweden,1953,11.91346,Europe
SWE,Sweden,1954,12.356361,Europe
SWE,Sweden,1955,12.658132,Europe
SWE,Sweden,1956,13.052118,Europe
SWE,Sweden,1957,13.279284,Europe
SWE,Sweden,1958,13.727326,Europe
SWE,Sweden,1959,14.528428,Europe
SWE,Sweden,1960,14.594508,Europe
SWE,Sweden,1961,15.391919,Europe
SWE,Sweden,1962,16.01954,Europe
SWE,Sweden,1963,16.832603,Europe
SWE,Sweden,1964,18.094172,Europe
SWE,Sweden,1965,18.662718,Europe
SWE,Sweden,1966,19.11123,Europe
SWE,Sweden,1967,20.401386,Europe
SWE,Sweden,1968,21.418922,Europe
SWE,Sweden,1969,22.314129,Europe
SWE,Sweden,1970,23.598629,Europe
SWE,Sweden,1971,24.413507,Europe
SWE,Sweden,1972,25.53271,Europe
SWE,Sweden,1973,26.78763,Europe
SWE,Sweden,1974,27.168604,Europe
SWE,Sweden,1975,27.59229,Europe
SWE,Sweden,1976,27.491,Europe
SWE,Sweden,1977,27.374071,Europe
SWE,Sweden,1978,28.62475,Europe
SWE,Sweden,1979,29.242931,Europe
SWE,Sweden,1980,29.056602,Europe
SWE,Sweden,1981,29.637472,Europe
SWE,Sweden,1982,29.726414,Europe
SWE,Sweden,1983,30.272861,Europe
SWE,Sweden,1984,31.454865,Europe
SWE,Sweden,1985,31.78546,Europe
SWE,Sweden,1986,33.885395,Europe
SWE,Sweden,1987,34.909298,Europe
SWE,Sweden,1988,35.362347,Europe
SWE,Sweden,1989,35.823856,Europe
SWE,Sweden,1990,36.176434,Europe
SWE,Sweden,1991,36.896164,Europe
SWE,Sweden,1992,37.865353,Europe
SWE,Sweden,1993,37.79536,Europe
SWE,Sweden,1994,39.588776,Europe
SWE,Sweden,1995,41.539886,Europe
SWE,Sweden,1996,42.876877,Europe
SWE,Sweden,1997,44.848827,Europe
SWE,Sweden,1998,45.998344,Europe
SWE,Sweden,1999,47.301346,Europe
SWE,Sweden,2000,49.93068,Europe
SWE,Sweden,2001,48.27664,Europe
SWE,Sweden,2002,49.211044,Europe
SWE,Sweden,2003,51.32245,Europe
SWE,Sweden,2004,53.313663,Europe
SWE,Sweden,2005,55.468353,Europe
SWE,Sweden,2006,56.860283,Europe
SWE,Sweden,2007,58.842804,Europe
SWE,Sweden,2008,59.523712,Europe
SWE,Sweden,2009,57.281887,Europe
SWE,Sweden,2010,58.980328,Europe
SWE,Sweden,2011,61.892174,Europe
SWE,Sweden,2012,62.106907,Europe
SWE,Sweden,2013,61.808903,Europe
SWE,Sweden,2014,61.54204,Europe
SWE,Sweden,2015,63.007225,Europe
SWE,Sweden,2016,62.609314,Europe
SWE,Sweden,2017,64.33747,Europe
SWE,Sweden,2018,63.764103,Europe
SWE,Sweden,2019,65.53587,Europe
CHE,Switzerland,1950,15.77341,Europe
CHE,Switzerland,1951,16.673876,Europe
CHE,Switzerland,1952,16.399836,Europe
CHE,Switzerland,1953,16.989468,Europe
CHE,Switzerland,1954,18.031937,Europe
CHE,Switzerland,1955,19.082586,Europe
CHE,Switzerland,1956,19.974682,Europe
CHE,Switzerland,1957,20.342276,Europe
CHE,Switzerland,1958,19.803474,Europe
CHE,Switzerland,1959,21.428202,Europe
CHE,Switzerland,1960,22.737736,Europe
CHE,Switzerland,1961,23.567085,Europe
CHE,Switzerland,1962,23.763697,Europe
CHE,Switzerland,1963,24.445429,Europe
CHE,Switzerland,1964,25.46338,Europe
CHE,Switzerland,1965,26.199947,Europe
CHE,Switzerland,1966,26.889849,Europe
CHE,Switzerland,1967,27.606853,Europe
CHE,Switzerland,1968,28.411537,Europe
CHE,Switzerland,1969,29.497551,Europe
CHE,Switzerland,1970,30.962076,Europe
CHE,Switzerland,1971,31.940605,Europe
CHE,Switzerland,1972,32.9581,Europe
CHE,Switzerland,1973,34.049995,Europe
CHE,Switzerland,1974,35.011158,Europe
CHE,Switzerland,1975,33.099533,Europe
CHE,Switzerland,1976,33.395935,Europe
CHE,Switzerland,1977,34.412994,Europe
CHE,Switzerland,1978,35.13215,Europe
CHE,Switzerland,1979,36.428448,Europe
CHE,Switzerland,1980,37.88578,Europe
CHE,Switzerland,1981,37.585957,Europe
CHE,Switzerland,1982,37.518948,Europe
CHE,Switzerland,1983,38.167744,Europe
CHE,Switzerland,1984,38.62007,Europe
CHE,Switzerland,1985,38.904556,Europe
CHE,Switzerland,1986,40.513836,Europe
CHE,Switzerland,1987,40.41738,Europe
CHE,Switzerland,1988,40.27111,Europe
CHE,Switzerland,1989,41.45908,Europe
CHE,Switzerland,1990,42.746082,Europe
CHE,Switzerland,1991,41.561443,Europe
CHE,Switzerland,1992,42.012085,Europe
CHE,Switzerland,1993,42.976044,Europe
CHE,Switzerland,1994,43.79015,Europe
CHE,Switzerland,1995,45.12358,Europe
CHE,Switzerland,1996,46.428757,Europe
CHE,Switzerland,1997,48.614483,Europe
CHE,Switzerland,1998,49.182507,Europe
CHE,Switzerland,1999,49.913273,Europe
CHE,Switzerland,2000,50.3207,Europe
CHE,Switzerland,2001,50.60761,Europe
CHE,Switzerland,2002,51.1782,Europe
CHE,Switzerland,2003,51.978863,Europe
CHE,Switzerland,2004,52.806225,Europe
CHE,Switzerland,2005,57.021378,Europe
CHE,Switzerland,2006,59.944504,Europe
CHE,Switzerland,2007,64.84992,Europe
CHE,Switzerland,2008,68.55738,Europe
CHE,Switzerland,2009,67.56619,Europe
CHE,Switzerland,2010,70.88482,Europe
CHE,Switzerland,2011,76.303345,Europe
CHE,Switzerland,2012,78.00944,Europe
CHE,Switzerland,2013,77.79825,Europe
CHE,Switzerland,2014,78.753746,Europe
CHE,Switzerland,2015,77.436226,Europe
CHE,Switzerland,2016,77.82247,Europe
CHE,Switzerland,2017,80.58823,Europe
CHE,Switzerland,2018,81.968315,Europe
CHE,Switzerland,2019,82.918655,Europe
THA,Thailand,1970,2.4565363,Asia
THA,Thailand,1971,2.513515,Asia
THA,Thailand,1972,2.6661272,Asia
THA,Thailand,1973,2.6904776,Asia
THA,Thailand,1974,2.7070975,Asia
THA,Thailand,1975,2.8011901,Asia
THA,Thailand,1976,2.9758074,Asia
THA,Thailand,1977,3.2212675,Asia
THA,Thailand,1978,3.2475424,Asia
THA,Thailand,1979,3.3730059,Asia
THA,Thailand,1980,3.2158048,Asia
THA,Thailand,1981,3.4119394,Asia
THA,Thailand,1982,3.8682032,Asia
THA,Thailand,1983,3.3342357,Asia
THA,Thailand,1984,3.2987711,Asia
THA,Thailand,1985,3.4396014,Asia
THA,Thailand,1986,3.3923655,Asia
THA,Thailand,1987,3.576176,Asia
THA,Thailand,1988,3.7633352,Asia
THA,Thailand,1989,3.9215462,Asia
THA,Thailand,1990,4.526281,Asia
THA,Thailand,1991,4.676503,Asia
THA,Thailand,1992,4.9308076,Asia
THA,Thailand,1993,5.5268965,Asia
THA,Thailand,1994,5.9042473,Asia
THA,Thailand,1995,6.5853,Asia
THA,Thailand,1996,7.4958553,Asia
THA,Thailand,1997,6.877873,Asia
THA,Thailand,1998,5.889067,Asia
THA,Thailand,1999,6.183715,Asia
THA,Thailand,2000,6.1977625,Asia
THA,Thailand,2001,6.5658803,Asia
THA,Thailand,2002,6.9211497,Asia
THA,Thailand,2003,7.300802,Asia
THA,Thailand,2004,7.6645355,Asia
THA,Thailand,2005,8.444663,Asia
THA,Thailand,2006,8.8521385,Asia
THA,Thailand,2007,9.2954645,Asia
THA,Thailand,2008,9.652878,Asia
THA,Thailand,2009,9.282351,Asia
THA,Thailand,2010,10.453212,Asia
THA,Thailand,2011,11.046585,Asia
THA,Thailand,2012,12.355092,Asia
THA,Thailand,2013,12.694019,Asia
THA,Thailand,2014,12.534133,Asia
THA,Thailand,2015,12.897164,Asia
THA,Thailand,2016,13.135729,Asia
THA,Thailand,2017,14.745839,Asia
THA,Thailand,2018,14.859359,Asia
THA,Thailand,2019,15.167234,Asia
TTO,Trinidad and Tobago,1991,22.889187,North America
TTO,Trinidad and Tobago,1992,21.78846,North America
TTO,Trinidad and Tobago,1993,20.282984,North America
TTO,Trinidad and Tobago,1994,19.54792,North America
TTO,Trinidad and Tobago,1995,18.79509,North America
TTO,Trinidad and Tobago,1996,17.768461,North America
TTO,Trinidad and Tobago,1997,17.40852,North America
TTO,Trinidad and Tobago,1998,16.4345,North America
TTO,Trinidad and Tobago,1999,18.962158,North America
TTO,Trinidad and Tobago,2000,22.101263,North America
TTO,Trinidad and Tobago,2001,20.48534,North America
TTO,Trinidad and Tobago,2002,21.240498,North America
TUR,Turkey,1970,10.601305,Europe
TUR,Turkey,1971,10.768229,Europe
TUR,Turkey,1972,11.473463,Europe
TUR,Turkey,1973,11.864732,Europe
TUR,Turkey,1974,13.271403,Europe
TUR,Turkey,1975,14.196969,Europe
TUR,Turkey,1976,15.674814,Europe
TUR,Turkey,1977,15.050656,Europe
TUR,Turkey,1978,14.478953,Europe
TUR,Turkey,1979,14.118378,Europe
TUR,Turkey,1980,13.800844,Europe
TUR,Turkey,1981,15.372226,Europe
TUR,Turkey,1982,14.731944,Europe
TUR,Turkey,1983,15.183311,Europe
TUR,Turkey,1984,16.2663,Europe
TUR,Turkey,1985,16.364235,Europe
TUR,Turkey,1986,16.780891,Europe
TUR,Turkey,1987,18.249243,Europe
TUR,Turkey,1988,17.687508,Europe
TUR,Turkey,1989,17.013956,Europe
TUR,Turkey,1990,18.645437,Europe
TUR,Turkey,1991,17.0931,Europe
TUR,Turkey,1992,17.62716,Europe
TUR,Turkey,1993,20.266287,Europe
TUR,Turkey,1994,17.478455,Europe
TUR,Turkey,1995,19.02518,Europe
TUR,Turkey,1996,20.25807,Europe
TUR,Turkey,1997,21.55358,Europe
TUR,Turkey,1998,20.888668,Europe
TUR,Turkey,1999,19.306677,Europe
TUR,Turkey,2000,21.29033,Europe
TUR,Turkey,2001,20.841036,Europe
TUR,Turkey,2002,20.80566,Europe
TUR,Turkey,2003,20.569073,Europe
TUR,Turkey,2004,23.346582,Europe
TUR,Turkey,2005,25.003391,Europe
TUR,Turkey,2006,27.891794,Europe
TUR,Turkey,2007,30.429176,Europe
TUR,Turkey,2008,31.903471,Europe
TUR,Turkey,2009,31.13515,Europe
TUR,Turkey,2010,33.744137,Europe
TUR,Turkey,2011,35.660713,Europe
TUR,Turkey,2012,36.57103,Europe
TUR,Turkey,2013,38.42478,Europe
TUR,Turkey,2014,39.79341,Europe
TUR,Turkey,2015,41.47944,Europe
TUR,Turkey,2016,40.536507,Europe
TUR,Turkey,2017,41.799202,Europe
TUR,Turkey,2018,43.00543,Europe
TUR,Turkey,2019,43.692204,Europe
TUR,Turkey,1970,10.601305,Asia
TUR,Turkey,1971,10.768229,Asia
TUR,Turkey,1972,11.473463,Asia
TUR,Turkey,1973,11.864732,Asia
TUR,Turkey,1974,13.271403,Asia
TUR,Turkey,1975,14.196969,Asia
TUR,Turkey,1976,15.674814,Asia
TUR,Turkey,1977,15.050656,Asia
TUR,Turkey,1978,14.478953,Asia
TUR,Turkey,1979,14.118378,Asia
TUR,Turkey,1980,13.800844,Asia
TUR,Turkey,1981,15.372226,Asia
TUR,Turkey,1982,14.731944,Asia
TUR,Turkey,1983,15.183311,Asia
TUR,Turkey,1984,16.2663,Asia
TUR,Turkey,1985,16.364235,Asia
TUR,Turkey,1986,16.780891,Asia
TUR,Turkey,1987,18.249243,Asia
TUR,Turkey,1988,17.687508,Asia
TUR,Turkey,1989,17.013956,Asia
TUR,Turkey,1990,18.645437,Asia
TUR,Turkey,1991,17.0931,Asia
TUR,Turkey,1992,17.62716,Asia
TUR,Turkey,1993,20.266287,Asia
TUR,Turkey,1994,17.478455,Asia
TUR,Turkey,1995,19.02518,Asia
TUR,Turkey,1996,20.25807,Asia
TUR,Turkey,1997,21.55358,Asia
TUR,Turkey,1998,20.888668,Asia
TUR,Turkey,1999,19.306677,Asia
TUR,Turkey,2000,21.29033,Asia
TUR,Turkey,2001,20.841036,Asia
TUR,Turkey,2002,20.80566,Asia
TUR,Turkey,2003,20.569073,Asia
TUR,Turkey,2004,23.346582,Asia
TUR,Turkey,2005,25.003391,Asia
TUR,Turkey,2006,27.891794,Asia
TUR,Turkey,2007,30.429176,Asia
TUR,Turkey,2008,31.903471,Asia
TUR,Turkey,2009,31.13515,Asia
TUR,Turkey,2010,33.744137,Asia
TUR,Turkey,2011,35.660713,Asia
TUR,Turkey,2012,36.57103,Asia
TUR,Turkey,2013,38.42478,Asia
TUR,Turkey,2014,39.79341,Asia
TUR,Turkey,2015,41.47944,Asia
TUR,Turkey,2016,40.536507,Asia
TUR,Turkey,2017,41.799202,Asia
TUR,Turkey,2018,43.00543,Asia
TUR,Turkey,2019,43.692204,Asia
GBR,United Kingdom,1950,10.331418,Europe
GBR,United Kingdom,1951,10.466235,Europe
GBR,United Kingdom,1952,10.593669,Europe
GBR,United Kingdom,1953,11.059659,Europe
GBR,United Kingdom,1954,11.30144,Europe
GBR,United Kingdom,1955,11.641586,Europe
GBR,United Kingdom,1956,11.858819,Europe
GBR,United Kingdom,1957,12.199872,Europe
GBR,United Kingdom,1958,12.563811,Europe
GBR,United Kingdom,1959,13.220182,Europe
GBR,United Kingdom,1960,13.684072,Europe
GBR,United Kingdom,1961,14.121128,Europe
GBR,United Kingdom,1962,14.465169,Europe
GBR,United Kingdom,1963,15.071082,Europe
GBR,United Kingdom,1964,15.790694,Europe
GBR,United Kingdom,1965,16.23007,Europe
GBR,United Kingdom,1966,16.954702,Europe
GBR,United Kingdom,1967,17.71465,Europe
GBR,United Kingdom,1968,18.621292,Europe
GBR,United Kingdom,1969,19.06971,Europe
GBR,United Kingdom,1970,20.08753,Europe
GBR,United Kingdom,1971,21.08466,Europe
GBR,United Kingdom,1972,21.464174,Europe
GBR,United Kingdom,1973,22.490616,Europe
GBR,United Kingdom,1974,21.869186,Europe
GBR,United Kingdom,1975,21.895576,Europe
GBR,United Kingdom,1976,23.206436,Europe
GBR,United Kingdom,1977,24.14847,Europe
GBR,United Kingdom,1978,25.635654,Europe
GBR,United Kingdom,1979,26.88557,Europe
GBR,United Kingdom,1980,27.886408,Europe
GBR,United Kingdom,1981,28.654884,Europe
GBR,United Kingdom,1982,29.300915,Europe
GBR,United Kingdom,1983,30.296846,Europe
GBR,United Kingdom,1984,29.932909,Europe
GBR,United Kingdom,1985,30.047451,Europe
GBR,United Kingdom,1986,30.333141,Europe
GBR,United Kingdom,1987,31.004234,Europe
GBR,United Kingdom,1988,30.986446,Europe
GBR,United Kingdom,1989,30.594942,Europe
GBR,United Kingdom,1990,31.00492,Europe
GBR,United Kingdom,1991,31.34582,Europe
GBR,United Kingdom,1992,32.18279,Europe
GBR,United Kingdom,1993,33.45371,Europe
GBR,United Kingdom,1994,33.91728,Europe
GBR,United Kingdom,1995,36.779327,Europe
GBR,United Kingdom,1996,38.637474,Europe
GBR,United Kingdom,1997,40.242714,Europe
GBR,United Kingdom,1998,41.010826,Europe
GBR,United Kingdom,1999,42.357723,Europe
GBR,United Kingdom,2000,44.76795,Europe
GBR,United Kingdom,2001,45.33829,Europe
GBR,United Kingdom,2002,45.502758,Europe
GBR,United Kingdom,2003,46.255444,Europe
GBR,United Kingdom,2004,46.993843,Europe
GBR,United Kingdom,2005,49.651768,Europe
GBR,United Kingdom,2006,50.061077,Europe
GBR,United Kingdom,2007,49.39457,Europe
GBR,United Kingdom,2008,50.692265,Europe
GBR,United Kingdom,2009,48.38714,Europe
GBR,United Kingdom,2010,51.329544,Europe
GBR,United Kingdom,2011,51.850594,Europe
GBR,United Kingdom,2012,52.153336,Europe
GBR,United Kingdom,2013,53.171543,Europe
GBR,United Kingdom,2014,52.07599,Europe
GBR,United Kingdom,2015,53.37609,Europe
GBR,United Kingdom,2016,53.079872,Europe
GBR,United Kingdom,2017,54.676918,Europe
GBR,United Kingdom,2018,54.799587,Europe
GBR,United Kingdom,2019,54.34881,Europe
USA,United States,1950,19.803486,North America
USA,United States,1951,20.120426,North America
USA,United States,1952,20.598131,North America
USA,United States,1953,21.30933,North America
USA,United States,1954,21.892582,North America
USA,United States,1955,22.800766,North America
USA,United States,1956,22.947628,North America
USA,United States,1957,23.664543,North America
USA,United States,1958,24.276978,North America
USA,United States,1959,25.127491,North America
USA,United States,1960,25.648903,North America
USA,United States,1961,26.486559,North America
USA,United States,1962,27.38961,North America
USA,United States,1963,28.385633,North America
USA,United States,1964,29.319862,North America
USA,United States,1965,30.187088,North America
USA,United States,1966,31.040636,North America
USA,United States,1967,31.453077,North America
USA,United States,1968,32.355244,North America
USA,United States,1969,32.59705,North America
USA,United States,1970,33.242287,North America
USA,United States,1971,34.63091,North America
USA,United States,1972,35.618088,North America
USA,United States,1973,36.66489,North America
USA,United States,1974,36.2089,North America
USA,United States,1975,37.12749,North America
USA,United States,1976,38.141457,North America
USA,United States,1977,38.626003,North America
USA,United States,1978,39.1048,North America
USA,United States,1979,39.33189,North America
USA,United States,1980,39.362434,North America
USA,United States,1981,40.185394,North America
USA,United States,1982,39.999233,North America
USA,United States,1983,41.048336,North America
USA,United States,1984,42.035206,North America
USA,United States,1985,42.535244,North America
USA,United States,1986,43.41627,North America
USA,United States,1987,43.60946,North America
USA,United States,1988,44.175945,North America
USA,United States,1989,44.53704,North America
USA,United States,1990,45.16287,North America
USA,United States,1991,45.744625,North America
USA,United States,1992,47.651917,North America
USA,United States,1993,48.10981,North America
USA,United States,1994,48.650463,North America
USA,United States,1995,49.04458,North America
USA,United States,1996,50.09086,North America
USA,United States,1997,51.070477,North America
USA,United States,1998,52.246185,North America
USA,United States,1999,53.717453,North America
USA,United States,2000,55.11331,North America
USA,United States,2001,56.182423,North America
USA,United States,2002,57.68048,North America
USA,United States,2003,59.586433,North America
USA,United States,2004,61.241177,North America
USA,United States,2005,62.52242,North America
USA,United States,2006,63.186916,North America
USA,United States,2007,63.884613,North America
USA,United States,2008,64.56712,North America
USA,United States,2009,66.34159,North America
USA,United States,2010,68.20562,North America
USA,United States,2011,68.31264,North America
USA,United States,2012,68.82278,North America
USA,United States,2013,69.43636,North America
USA,United States,2014,70.00538,North America
USA,United States,2015,70.63671,North America
USA,United States,2016,70.92089,North America
USA,United States,2017,71.63857,North America
USA,United States,2018,72.48703,North America
USA,United States,2019,73.7004,North America
URY,Uruguay,1990,13.299828,South America
URY,Uruguay,1991,13.903573,South America
URY,Uruguay,1992,15.332535,South America
URY,Uruguay,1993,16.012783,South America
URY,Uruguay,1994,16.9259,South America
URY,Uruguay,1995,16.467913,South America
URY,Uruguay,1996,17.332657,South America
URY,Uruguay,1997,17.354332,South America
URY,Uruguay,1998,17.478636,South America
URY,Uruguay,1999,16.867584,South America
URY,Uruguay,2000,16.522802,South America
URY,Uruguay,2001,16.101044,South America
URY,Uruguay,2002,15.725895,South America
URY,Uruguay,2003,15.925493,South America
URY,Uruguay,2004,15.562443,South America
URY,Uruguay,2005,16.295483,South America
URY,Uruguay,2006,16.68038,South America
URY,Uruguay,2007,17.82848,South America
URY,Uruguay,2008,19.192266,South America
URY,Uruguay,2009,20.335516,South America
URY,Uruguay,2010,23.218733,South America
URY,Uruguay,2011,24.969807,South America
URY,Uruguay,2012,25.788666,South America
URY,Uruguay,2013,26.35496,South America
URY,Uruguay,2014,27.157722,South America
URY,Uruguay,2015,27.477356,South America
URY,Uruguay,2016,27.915611,South America
URY,Uruguay,2017,28.295845,South America
URY,Uruguay,2018,28.267454,South America
URY,Uruguay,2019,28.378277,South America
VEN,Venezuela,1950,8.828285,South America
VEN,Venezuela,1951,9.514012,South America
VEN,Venezuela,1952,10.618969,South America
VEN,Venezuela,1953,10.667643,South America
VEN,Venezuela,1954,11.500893,South America
VEN,Venezuela,1955,11.91255,South America
VEN,Venezuela,1956,12.527544,South America
VEN,Venezuela,1957,13.383218,South America
VEN,Venezuela,1958,13.79243,South America
VEN,Venezuela,1959,14.095871,South America
VEN,Venezuela,1960,12.894877,South America
VEN,Venezuela,1961,13.00281,South America
VEN,Venezuela,1962,13.634249,South America
VEN,Venezuela,1963,14.300011,South America
VEN,Venezuela,1964,15.501996,South America
VEN,Venezuela,1965,15.626375,South America
VEN,Venezuela,1966,15.383903,South America
VEN,Venezuela,1967,15.57774,South America
VEN,Venezuela,1968,16.987415,South America
VEN,Venezuela,1969,17.592003,South America
VEN,Venezuela,1970,19.44451,South America
VEN,Venezuela,1971,18.209164,South America
VEN,Venezuela,1972,18.179869,South America
VEN,Venezuela,1973,19.331163,South America
VEN,Venezuela,1974,22.671999,South America
VEN,Venezuela,1975,21.306314,South America
VEN,Venezuela,1976,22.839758,South America
VEN,Venezuela,1977,23.321024,South America
VEN,Venezuela,1978,21.663076,South America
VEN,Venezuela,1979,22.254908,South America
VEN,Venezuela,1980,19.492306,South America
VEN,Venezuela,1981,18.939642,South America
VEN,Venezuela,1982,17.599707,South America
VEN,Venezuela,1983,17.762857,South America
VEN,Venezuela,1984,18.163025,South America
VEN,Venezuela,1985,16.658176,South America
VEN,Venezuela,1986,14.904936,South America
VEN,Venezuela,1987,14.518197,South America
VEN,Venezuela,1988,14.213692,South America
VEN,Venezuela,1989,13.380918,South America
VEN,Venezuela,1990,13.782229,South America
VEN,Venezuela,1991,14.263082,South America
VEN,Venezuela,1992,14.305857,South America
VEN,Venezuela,1993,13.359987,South America
VEN,Venezuela,1994,12.315057,South America
VEN,Venezuela,1995,12.324745,South America
VEN,Venezuela,1996,11.986189,South America
VEN,Venezuela,1997,11.541097,South America
VEN,Venezuela,1998,10.0934515,South America
VEN,Venezuela,1999,10.557389,South America
VEN,Venezuela,2000,12.499258,South America
VEN,Venezuela,2001,11.6547985,South America
VEN,Venezuela,2002,10.873657,South America
VEN,Venezuela,2003,10.620219,South America
VEN,Venezuela,2004,12.628008,South America
VEN,Venezuela,2005,15.701362,South America
VEN,Venezuela,2006,17.796515,South America
